be,"légy, leszünk, lennie, lennék, leszel","oltava, Tulen, olemaan, pian, voisi","Μπορεί, μπορούσε, είστε, ναι, γίνει","стать, должно, будут, будем, будешь","sollte, könnte, wäre, müssen, werde","seas, Debe, estaría, estará, debería","saranno, dovrebbe, sarà, deve, sara","serai, serait, pourrait, soit, peut-être","be, 成為, 肯定, 沒事, 回來","ổn, ngay, tốt, chứ, không_thể","しれ, はず, 大丈夫, べ, すぐ","be, 겁니다, 될, 해야, 괜찮","คงจะ, ไม่เป็นไร, ควรจะ, เดี๋ยว, น่าจะ","segera, seharusnya, baik-baik, Mungkin, pasti","olmalısın, olacaksın, olmayacak, olacağım, olurdu",y,"נהיה, יהיו, אהיה, אמור, בטח",y
sink,"mosogató, mosogatóban, mosogatóba, mosogatót, süllyedni",y,"νεροχύτη, νιπτήρα, νεροχύτης, βουλιάξει, βυθιστεί","раковину, раковине, раковиной, раковины, потопить",y,y,y,y,"水槽, 水池, 沉下去, 沉, 下沉",y,"シンク, 沈め, 沈, 流し, 流し台","싱크대, 세면대, 침몰, 가라앉, 싱크","อ่าง, จม, ล้างจาน, ซิงค์, อ่างล้างหน้า",y,"lavabonun, Lavabonun, lavabo, batırmaya, batıracak","المغسلة, الحوض, تغرق, ستغرق, بالوعة",y,"सिंक, ब्लीच, बेरेटा, नौ-मिलीमीटर, नीचे"
waste,"pazarlás, hulladék, pazarold, vesztegesd, időpazarlás",y,"αποβλήτων, σπατάλη, χαραμίσεις, σπαταλήσω, χάσιμο","трата, пустая, отходов, трать, отходы",y,"desperdicio, desperdicies, desechos, malgastar, residuos",y,y,y,y,"無駄, ムダ, 浪費, 廃棄, もったい",y,"เสียเวลา, เปล่าๆ, เปลือง, เสียเปล่า, ของเสีย",y,"atık, israf, israfı, harcamayalım, kaybıydı","مضيعة, مضيعه, إهدار, تضيعي, تضييع","בזבוז, פסולת, תבזבז, ביזבוז, תבזבזי",y
disappear,"eltűnni, eltűnsz, eltűnnek, eltűnök, eltűnjön",y,"εξαφανιστώ, εξαφανιστείς, εξαφανιστούν, εξαφανίζονται, εξαφανιστούμε",y,y,y,y,y,y,"biến, mất, mãi_mãi, khiến, bỏ","消え, 消, 姿, 行方, 不明","사라지, 사라질, 사라져, 사라졌, disappear","หาย, หายตัว, ต้องหายตัว, เสก, ต้องหาย",y,y,"تختفي, يختفي, أختفي, يختفون, ستختفي",y,y
stretch,"nyújtsd, célegyenesben, erőltetett, szakaszon, terhességi",y,"τέντωμα, τραβηγμένο, τεντώσει, τεντώσω, ξεμουδιάσω",y,y,y,y,y,y,y,"ストレッチ, 伸ば, 伸び, 伸ばせ, 直線",y,y,y,"uzatıp, bacaklarımı, Bacaklarımı, açmak, geniş","امتداد, تمتد, إمتداد, تتمدد, التمدد",y,"ये, लंबी, थॉमस्टन, दो-तीन, कैशमन"
wrinkle,y,y,"ρυτίδα, ρυτίδες, τσαλακώσεις, τσαλακωθεί, ζάρα","морщины, загвоздка, морщин, заминка, помять","Falte, Falten, zerknittern, Runzeln, Stirn","arruga, arrugas, arrugue, arrugará, antiarrugas","ruga, rughe, grinza, grattacapo, arricciare","ride, rides, froisser, froisse, pli",y,y,"しわ, ズボン, 信, 妙案, しわくちゃ","주름, 구겨지, 로구나, 펴, 재계",y,y,y,"التجاعيد, تجعيدة, تجاعيد, تجعد, يتجعد","קמט, קמטים, לקמט, תקמט, המצח","सिर्फएकशिकन, ."
decorate,y,"sisustaa, koristelussa, koristelemme, Koristellaan, koristelen","διακοσμήσουμε, διακοσμήσει, στολίσουμε, διακοσμήσεις, διακόσμηση",y,y,"decorar, decoran, decorarla, decoramos, decora",y,y,y,y,"飾, 飾りつけ, 装飾, 飾り付け, 舞台","장식, 꾸며, 꾸미, 트리, 마디",y,y,"dekore, süslemek, süsleyelim, dekorasyon, süsleyeceğiz",y,y,n
dye,y,y,"βαφή, χρωστική, μπογιά, βάψεις, βαφές",y,y,y,y,y,y,y,"染め, インク, 着色, 染料, 剤","염색, 염료, 염색약, 조영제, 주입",y,y,y,"صبغة, الصبغة, صبغ, الصبغ, أصبغ",y,y
wrap,"becsomagolni, felfogni, köré, végeztünk, Ennyi",y,"τυλίξω, τυλίξουμε, τυλίξεις, τυλίξετε, τυλίξτε",y,y,y,y,y,y,y,"包, 巻, 包装, ラップ, 包帯",y,y,y,y,"التفاف, تغليف, لف, تلف, ننهي",y,"लपेट, बातें, निबटाएं, चलोइसलपेटोचलो, bubble"
erode,n,n,n,n,n,n,"indebolire, eroderla, Falco, convinzione, arteria",n,n,n,"侵害, 病気, 希望, 恐れ, 事","유용, 약화, 시키, 데, 겁니다",n,"mengikis, menggalang, pondasi, konvensional, toleransi","TEKRAR, erozyona, krom, anayasal, aşındırıyor","تآكل, الشريان, يضعف, الامل, لاتسمحوا",y,n
peel,"banánhéjon, hámozni, banánhéj, banánhéjat, pucolni",y,y,"кожура, чистить, кожуру, банановой, кожуре",y,y,y,y,"peel, 香蕉皮, toed, orange, 皮",y,"皮, 剥, 剥が, アライ, 壅蔽","껍질, 퇴각, 벗기, 까, 포도",y,y,"muz, kabuğu, kabuğuna, kabuğunu, Muz","قشر, قشرة, تقشير, تقشر, أقشر",y,"छील, droids, उतारो, दूर, देंगे"
pollute,"beszennyezze, beszennyezni, szennyezi, megfertőzze, mérgezik",n,"μολύνουν, μολύνει, μολύνεις, μολύνετε, μολύνουμε",y,y,y,n,y,"污染, 玷污, 世紀, 只會, 人列","ô_uế, ô_nhiễm, Khí_thải, ngôn_luận, Quăng","気, 多様, 従事, 潰, 我が家","바란다면, 알아듣, 시인, 언젠가, 라서","ทำลาย, Ether, คาร์บอน, บ้านข้า, สิ่งแวดล้อมนี่",y,"kirletmeye, kirleten, kirletme, kirletiyor, Çevreyi",y,y,n
stare,"bámulni, bámuld, bámulj, bámulnak, bámulják",y,"επίμονα, κοιτάζουν, κοιτάνε, κοιτάζεις, κοιτάτε","пялиться, пялься, глазеть, пялятся, пялишься",y,"fijamente, fijo, mirándome, quedes, mirarme",y,y,y,"chằm_chằm, nhìn, chòng_chọc, ngắm, }","見つめ, じろじろ, 眺め, 凝視, 見詰め","쳐다보, 응시, 바라보, stare, 쳐다",y,y,"dikip, Dik, Gözünü, bakıyorlar, bakışı",y,y,"घूरना, घूर, कपड़ों, ताक, बंद"
handle,y,y,"χειριστώ, χερούλι, χειριστείς, χειριστεί, χειριστούν","справится, разберусь, справимся, уладить, справишься","umgehen, Griff, regeln, kümmere, schaffe","mango, manejarlo, encargarme, encargaré, soportarlo","maniglia, manico, gestirlo, gestirla, occupi",y,y,y,"処理, 任せ, 対処, ハンドル, 扱","처리, 감당, 해결, 다룰, 손잡이",y,y,"halledeyim, Başa, halledebilir, Üstesinden, çıkabilirim","المقبض, مقبض, سأتعامل, تدبر, أتولى","הידית, ידית, תטפל, נטפל, אטפל","संभाल, लेंगे, संभालने, ग्रेमलिन, इसे"
translate,y,y,"μεταφράσω, μεταφράσεις, μεταφράσει, μεταφράσουμε, μεταφράζω",y,y,y,y,y,y,y,"翻訳, 通訳, 訳せ, 訳, 伝達",y,y,y,"tercüme, Tercüme, çeviri, tercümanlık, çevirmemi","تترجم, أترجم, ترجمة, ترجمتها, الترجمة",y,"Wilt, महत्वपूर्ण, भेजो, रूपांतरित, सारी"
match,"egyezés, gyufát, Egyezik, egyeznek, mérkőzés","tulitikku, tulitikun, vastaavuus, täsmäävät, ottelu","σπίρτο, ταίρι, ταυτοποίηση, ματς, Ταιριάζει","матч, спичку, совпадают, совпали, матча","Streichholz, Übereinstimmung, überein, Treffer, stimmen","cerilla, fósforo, coincidir, compatible, concuerdan","fiammifero, combaciano, compatibile, corrispondenza, corrispondono",y,y,"khớp, trận_đấu, trùng, diêm, đối_thủ","一致, 試合, マッチ, 適合, 照合","일치, 경기, 성냥, match, 매치","ตรงกัน, จับคู่, การแข่งขัน, ตรง, เทียบ","pertandingan, cocok, kecocokan, Pertandingan, korek","Eşleşme, eşleşme, uyuşmuyor, kibrit, eşleşti","تطابق, ثقاب, تتطابق, عود, متطابقة","התאמה, גפרור, שידוך, תואמים, תואמות",y
compare,"összehasonlítani, hasonlítani, hasonlítsd, hasonlítható, összehasonlítjuk",y,"συγκρίνεις, συγκρίνουμε, συγκρίνω, συγκρίνεται, συγκρίνετε",y,y,y,"paragonare, confrontare, paragone, paragoni, confrontiamo",y,"較, 相比, 相提, 比不上, 並論",y,"比較, 比べ, compare, With , beautiful ","비교, 환경, 대상, 비할, 비유",y,y,y,"تقارن, مقارنة, يقارن, المقارنة, نقارن",y,"तुलना, संगत, आऊंगा, यौन, कितनी"
arrange,"megszervezni, szervezni, találkát, Elintézem, intézni",y,"κανονίσω, κανονίσεις, κανονίσετε, κανονίσουμε, οργανώσω","организовать, организую, договорюсь, устрою, договориться",y,"concertar, arreglaré, arreglos, organizar, arreglarlo","organizzare, fissare, organizzato, sistemare, appuntamento",y,y,y,"手配, 中立, 面会, 用意, 接触",y,"จัดการ, จัด, arrange, จัดเรียง, จัดเตรียม",y,"ayarlayabilirim, ayarlayacağım, ayarlayabilir, ayarlayabiliriz, ayarlarım",y,y,"व्यवस्था, करेंगे, आवश्यकताओं, व्हिस्की, एकांत"
sort,"Valamiféle, egyfajta, Miféle, valamiféle, fajta","jonkinlaisen, jonkinlaista, Tavallaan, jonkinlainen, tavallaan","κάποιου, κάπως, είδους, είδος, τέτοια","рода, разобраться, какая-то, типа, какой-то","irgendwie, Art, Eine, So, einfach","especie, clase, alguna, algún, Una","sorta, specie, genere, meno, queste","Quel, sorte, genre, Une, choses","sort, 某種, 算是, 解決, 那種","dạng, kiểu, giải_quyết, loại, giống","種, 一種, ある, 解決, こう","일종, 종류, 어떤, 이런, 그런",y,"Semacam, semacam, macam, agak, jenis","nevi, bakıma, sayılır, tarz, çeşit","نوعًا, القبيل, نوعا, نوعاً, النوع","מעין, מהסוג, איזשהו, מסוג, כלשהי","प्रकार, सुलझा, कैसी, किस, मामूली"
filter,y,y,"φίλτρο, φίλτρου, φιλτράρεις, φίλτρα, αντίληψης","фильтр, фильтром, фильтры, восприятия, фильтров","Filter, Filtern, benutzt, neuen, Blut","filtro, filtros, filtran, cambiar, cerebro",y,"filtre, filtrer, perception, travers, café",y,y,"フィルター, フィルタ, ろ過, 静脈, 肉片",y,y,y,"filtre, Filtre, filtreyi, filtreli, Yağ","فلتر, مرشح, تصفية, المرشح, مصفاة",y,y
enjoy,y,y,"απολαύσω, απολαύσετε, απολαύσουμε, απολαύστε, απόλαυσε","наслаждаться, насладиться, наслаждайся, наслаждайтесь, наслаждаюсь",y,"disfrutarlo, Disfruto, disfruto, disfrutas, disfrutes",y,y,y,y,"楽し, 楽しめ, 楽しみ, 喜, 下さ","즐기, 즐길, 즐겨, enjoy, 즐겁","สนุก, มีความสุข, เพลิดเพลิน, เพลิดเพลินกับ, ไม่สนุก",y,"Tadını, keyfini, keyfine, hoşunuza, çıkaralım","أستمتع, تستمتع, سأستمتع, الاستمتاع, ستستمتع",y,y
relax,"lazíts, ellazulni, lazítani, lazítson, megnyugodni",y,"χαλαρώσεις, χαλαρώσετε, χαλαρώνεις, χαλαρώστε, χαλαρώσουμε",y,y,y,y,"détendre, relaxer, détends-toi, détendez-vous, détends",y,y,"リラックス, 落ち着, 落ち着け, 楽, のんびり","진정, 긴장, 풀, 쉬, 편하",y,y,y,"تسترخي, الإسترخاء, والاسترخاء, للاسترخاء, يَرتاحُ",y,"आराम, करो, साँस, शांत, गहरी"
hurry,"siess, Sietnünk, sietsz, siessen, sietség",y,"βιάσου, βιαστούμε, βιαστείς, βιαστείτε, βιάζομαι","поторопись, поторопиться, спешке, спешу, спешить","beeilen, eilig, Eile, beeil, beeilt","apúrate, apurarnos, apurado, apresúrate, date","sbrigati, sbrigarci, sbrigarti, sbrigarsi, sbrigatevi","pressé, dépêcher, pressée, dépêche-toi, pressés","急, 快點, 趕時間, 匆忙, hurry","nhanh, vội, vội_vã, vội_vàng, mau","急, 急げ, 早, ぐ, 急ぎ",y,y,y,"acele, Acelem, acelem, Acelen, acelesi","عجلة, نسرع, تسرع, مستعجل, امرنا",y,y
inherit,y,y,"κληρονομήσει, κληρονομήσουν, κληρονομήσεις, κληρονομήσω, κληρονομούσε",y,"erben, erbt, geerbt, erbst, erbe",y,y,y,y,y,"相続, ぐ, 遺伝, 引き継, 受け継","상속, 물려받, 받, 유산, 물려",y,y,y,"يرث, ترث, سيرث, أرث, سترث",y,"वारिस, इसका, अमरता, खाये, पीये"
train,y,"juna, junassa, junan, junalla, junaan",y,"поезд, поезде, Поезд, поездом, поезда","Zug, trainieren, Bahnhof, fährt, fahren",y,y,"entraîner, métro, gare, train, heure",y,y,y,y,y,y,"Treni, trende, Trende, Trene, trenle","القطار, قطار, بالقطار, للقطار, القطارات",y,"ट्रेन, प्रशिक्षित, िलए, छूट, प्रशिक्षण"
succeed,"sikerrel, Sikerrel, sikeresek, sikerüljön, sikerre",y,"πετύχεις, επιτύχεις, επιτύχουν, διαδεχθεί, επιτύχουμε",y,"Erfolg, gelingen, erfolgreich, gelingt, Nachfolger","triunfar, exito, éxito, tendrás, tengas","riuscirci, riuscirai, riusciremo, farcela, riuscire",y,y,y,"成功, 後継, うま, 選手, タイム","성공, 실패, 한다면, 임무, 려면","ประสบความสำเร็จ, ทำสำเร็จ, สำเร็จ, ความสำเร็จ, ทำไม่สำเร็จ",y,"Başarılı, Başarmak, başarırsan, başarırsak, başarıya","تنجح, النجاح, للنجاح, ننجح, ينجحوا",y,y
fail,"elbukunk, elbuksz, elbukni, elbukom, bukni",y,"αποτύχεις, αποτύχω, αποτύχουμε, αποτύχουν, αποτύχετε","неудачу, кол, провалиться, провал, подведу",y,y,y,y,y,y,"失敗, 落第,  fail , 失望, 裏切",y,y,y,"Başarısız, başaramazsak, başaramazsan, başarısızlığa, yüzüstü","تفشل, أفشل, نفشل, يفشل, ستفشل",y,y
hide,"rejtegetnivalóm, elbújni, elrejteni, elrejtőzni, rejtegetni",y,"κρύψω, κρύψεις, κρυφτείς, κρυφτώ, κρυφτούμε",y,y,"escondas, esconderlo, escondernos, esconderme, esconderte",y,y,y,y,"隠, 隠れ, 隠し事, 隠せ, 隠し","숨, 숨기, 숨길, 숨겨, hide",y,y,"Saklayacak, saklan, saklanamazsın, Saklanmak, saklayacak",y,y,"छिपाने, छिपाना, छिपा, छुपाने, hide"
crawl,"kúszni, négykézláb, mássz, kimászni, mászni",y,"συρθείς, συρθώ, συρθεί, σέρνεσαι, σέρνονται",y,y,"gatear, arrastrarse, tambalearse, arrastrarme, arrastran","strisciare, strisciando, buco, giro, uscire",y,y,y,"這, ハイハイ, 這い出, 這え, ○","기어들어가, 기어다니, 구, 빠져, 나갈","คลาน, คลานกลับ, รวบรวม, เลื้อย, ช่อง",y,"sürünerek, emekle, sürünüp, sürün, tüylerimi","الزحف, تزحف, أزحف, يزحف, ازحف",y,y
calculate,"kiszámolni, kiszámítani, kiszámolja, számítom, számolnom",y,"υπολογίσω, υπολογίσουμε, υπολογίσει, υπολογίσεις, υπολογίσουν","вычислить, рассчитать, посчитать, подсчитать, посчитаем",y,y,y,y,y,y,"計算, 確率, 衝突, 速度, 星","계산, 려면, 주량, 최적, 빨래방",y,y,y,"حساب, لحساب, بحساب, احسب, نحسب",y,y
