concept_id,column,old,new,source
616,Hebrew,סַבתָא,סָבְתָא,vocalize
617,Arabic,حفيد,حَفِيد,vocalize
618,Arabic,حفيدة,حَفِيدَة,vocalize
618,Hebrew,נֶכדָה,נֶכְדָּה,vocalize
619,Arabic,أخت,أُخْت,vocalize
620,Arabic,شقيق,شَقِيق,vocalize
623,Arabic,الاخت الكبرى,الأُخْت الكُبْرِي,vocalize
623,Hebrew,אחות גדולה,אָחוֹת גְּדוֹלָה,vocalize
624,Arabic,اختي الصغيرة,أُخْتَيّ الصَغِيرَة,vocalize
624,Hebrew,אחות קטנה,אָחוֹת קְטַנָּה,vocalize
625,Arabic,أخوة,أَخُوه,vocalize
625,Hebrew,אחים,אַחִים,vocalize
627,Arabic,ابنة بالنسب,اِبْنَة بِالنِسَب,vocalize
627,Hebrew,בת חורגת,בַּת חוֹרֶגֶת,vocalize
628,Arabic,شقيق الزوج,شَقِيق الزَوْج,vocalize
628,Hebrew,גיס,גִּיס,vocalize
630,Arabic,ووالد بالتبنى,وَوالِد بِالتَبَنِّي,vocalize
630,Hebrew,חמות,חָמוֹת,vocalize
633,Arabic,زوج الأم,زَوْج الأُمّ,vocalize
633,Hebrew,אבא חורג,אַבָּא חוֹרֵג,vocalize
634,Arabic,زوجة الأب,زَوْجَةُ الْأَب,vocalize
634,Hebrew,אמא חורגת,אִמָּא חוֹרֶגֶת,vocalize
635,Arabic,ابنة الأب,اِبْنَة الأَب,vocalize
635,Hebrew,בת חורגת,בַּת חוֹרֶגֶת,vocalize
636,Arabic,ربيب,رَبِيب,vocalize
636,Hebrew,בֶּן חוֹרֵג,בֵּן חוֹרֵג,vocalize
637,Arabic,عمة,عَمَّة,vocalize
637,Hebrew,דוֹדָה,דּוֹדָה,vocalize
639,Arabic,ابن شقيق,اِبْن شَقِيق,vocalize
639,Hebrew,אחיין,אַחְיָן,vocalize
640,Arabic,ابنة الأخت,اِبْنَة الأُخْت,vocalize
640,Hebrew,אחיינית,אַחְיָנִית,vocalize
641,Arabic,حيوان,حَيَوَان,vocalize
641,Hebrew,בעל חיים,בַּעַל חַיִּים,vocalize
642,Arabic,حيوان أليف,حَيَوَان أَلِيف,vocalize
642,Hebrew,חיית מחמד,חַיַּת מַחְמָד,vocalize
644,Arabic,حديقة حيوان,حَدِيقَة حَيَوَان,vocalize
644,Hebrew,גַן חַיוֹת,גַּן חַיּוֹת,vocalize
646,Arabic,بقرة,بَقَرَة,vocalize
646,Hebrew,פָּרָה,פָּרָה,vocalize
647,Arabic,حصان,حِصَان,vocalize
648,Arabic,حمار,حِمَار,vocalize
648,Hebrew,חמור,חֲמוֹר,vocalize
649,Arabic,خنزير,خِنْزِير,vocalize
650,Arabic,الفأر,الفار,vocalize
650,Hebrew,עכבר,עַכְבָּר,vocalize
651,Arabic,قط,قِطّ,vocalize
651,Hebrew,חתול,חָתוּל,vocalize
652,Arabic,كلب,كَلْب,vocalize
652,Hebrew,כֶּלֶב,כֶּלֶב,vocalize
653,Arabic,نمر,نَمِر,vocalize
654,Arabic,أسد,أَسَد,vocalize
654,Hebrew,אַריֵה,אַרְיֵה,vocalize
655,Arabic,أرنب,أَرْنَب,vocalize
655,Hebrew,ארנב,אַרְנָב,vocalize
656,Arabic,خروف,خَرُوف,vocalize
656,Hebrew,כבשים,כְּבָשִׂים,vocalize
657,Arabic,لحم ضأن,لَحْم ضَأْن,vocalize
657,Hebrew,טלה,טָלֶה,vocalize
658,Arabic,ماعز,مَاعِز,vocalize
659,Arabic,قرد,قِرْد,vocalize
659,Hebrew,קוֹף,קוּף,vocalize
660,Hebrew,פנדה,פַּנְדָּה,vocalize
661,Arabic,دب,دُبّ,vocalize
661,Hebrew,דוב,דּוֹב,vocalize
663,Arabic,ذئب,ذِئْب,vocalize
664,Arabic,الثعلب,الثَعْلَب,vocalize
665,Arabic,جمل,جَمَل,vocalize
665,Hebrew,גָמָל,גָּמָל,vocalize
666,Arabic,الفيل,الفِيل,vocalize
666,Hebrew,פיל,פִּיל,vocalize
667,Arabic,زرافة,زَرَافَة,vocalize
667,Hebrew,ג'ִירָפָה,גִ'ירָפָה,vocalize
669,Arabic,وحيد القرن,وَحِيد اَلْقَرْن,vocalize
669,Hebrew,קַרנַף,קַרְנַף,vocalize
670,Arabic,فهد,فَهْد,vocalize
671,Arabic,الفهد,الفَهْد,vocalize
671,Hebrew,בַּרדְלָס,בַּרְדְּלָס,vocalize
672,Arabic,كنغر,كَنْغَر,vocalize
672,Hebrew,קנגרו,קֶנְגּוּרוּ,vocalize
673,Arabic,سنجاب,سِنْجَاب,vocalize
673,Hebrew,סנאי,סְנָאִי,vocalize
674,Arabic,قنفذ,قُنْفُذ,vocalize
675,Arabic,قندس,قُنْدُس,vocalize
675,Hebrew,לוּטרָה,לוּטְרָה,vocalize
676,Arabic,مضرب,مِضْرَب,vocalize
676,Hebrew,עטלף,עֲטַלֵּף,vocalize
677,Arabic,عصفور,عُصْفُور,vocalize
677,Hebrew,ציפור,צִפּוֹר,vocalize
678,Arabic,عش,عُشّ,vocalize
679,Arabic,دجاج,دَجَاج,vocalize
679,Hebrew,עוף,עוֹף,vocalize
680,Arabic,حمامة,حَمَامَة,vocalize
681,Arabic,بطة,بَطَّة,vocalize
681,Hebrew,ברווז,בַּרְוָז,vocalize
683,Arabic,الطائر الطنان,الطائِر الطُنّان,vocalize
684,Arabic,عصفور,عُصْفُور,vocalize
684,Hebrew,דְרוֹר,דְּרוֹר,vocalize
686,Arabic,الصفارية,الصفاريه,vocalize
687,Arabic,طائر القلاع,طائِر القِلاع,vocalize
687,Hebrew,ציפור קיכלי,צִפּוֹר קִיכְלִי,vocalize
688,Arabic,ابتلاع الطيور,ابتلاع الطُيُور,vocalize
688,Hebrew,לבלוע ציפור,לִבְלֹעַ צִפּוֹר,vocalize
690,Arabic,ببغاء,بَبَّغَاء,vocalize
690,Hebrew,תוּכִּי,תֻּכִּי,vocalize
691,Arabic,نقار الخشب,نَقَّار الخَشَب,vocalize
691,Hebrew,נַקָר,נַקָּר,vocalize
693,Arabic,البلشون الأبيض,البَلَشُون الأَبْيَض,vocalize
693,Hebrew,אֲנָפָה,לִבְנִית,vocalize
694,Arabic,كركي,كُرْكِيّ,vocalize
694,Hebrew,עגור,עָגוּר,vocalize
695,Hebrew,יַנשׁוּף,יַנְשׁוּף,vocalize
698,Arabic,البطريق,البِطْرِيق,vocalize
698,Hebrew,פינגווין,פִּינְגְּוִין,vocalize
699,Arabic,نعامة,نَعَامَة,vocalize
699,Hebrew,יען,יָעֵן,vocalize
701,Arabic,البجع,البَجَع,vocalize
701,Hebrew,שַׁקנַאי,שַׂקְנַאי,vocalize
702,Hebrew,פלָמִינגוֹ,פְלָמִינְגּוֹ,vocalize
703,Arabic,ضفدع,ضَفْدَع,vocalize
704,Arabic,الزواحف,الزَواحِف,vocalize
705,Arabic,تمساح,تِمْسَاح,vocalize
705,Hebrew,תַנִין,תַּנִּין,vocalize
706,Arabic,سمك,سَمَك,vocalize
706,Hebrew,דג,דָּג,vocalize
707,Hebrew,צב,צָב,vocalize
708,Arabic,سلحفاة,سُلَحْفَاة,vocalize
709,Arabic,جمبري,جَمْبَرِيّ,vocalize
709,Hebrew,שרימפ,שְׁרִימְפּ,vocalize
710,Arabic,سرطان البحر,سَرَطان البَحْر,vocalize
710,Hebrew,לובסטר,לוֹבְּסְטֶר,vocalize
711,Arabic,سلطعون,سَلْطَعون,vocalize
711,Hebrew,סרטן,סַרְטַן,vocalize
712,Arabic,حوت,حُوت,vocalize
712,Hebrew,לוויתן,לִוְיָתָן,vocalize
713,Arabic,قرش,قِرْش,vocalize
713,Hebrew,כריש,כָּרִישׁ,vocalize
714,Hebrew,דולפין,דּוֹלְפִין,vocalize
717,Arabic,قناديل البحر,قَنادِيل البَحْر,vocalize
717,Hebrew,מדוזה,מֶדוּזָה,vocalize
718,Arabic,نجم البحر,نَجْم البَحْر,vocalize
719,Arabic,فرس البحر,فَرَس البَحْر,vocalize
719,Hebrew,סוסון ים,סוּסוֹן יָם,vocalize
720,Arabic,حبار,حَبَّار,vocalize
720,Hebrew,דיונון,דְּיוֹנוּן,vocalize
721,Arabic,أخطبوط,أَخْطَبُوط,vocalize
721,Hebrew,תמנון,תְּמָנוּן,vocalize
722,Arabic,صدَفَة,صُدْفَة,vocalize
722,Hebrew,צדף,צֶדֶף,vocalize
723,Arabic,الذبل درع قرني,الذَبْل دِرْع قَرْنَيّ,vocalize
723,Hebrew,שִׁריוֹן,שִׁרְיוֹן,vocalize
724,Arabic,محارة,مَحاره,vocalize
724,Hebrew,קוּנכִיָה,קוֹנְכִיָּה,vocalize
726,Arabic,محار,مَحَار,vocalize
726,Hebrew,צִדפָּה,צִדְפָּה,vocalize
727,Arabic,شقائق النعمان البحرية,شَقائِق النُعْمان البَحْرِيَّة,vocalize
727,Hebrew,שושנת ים,שׁוֹשַׁנַּת יָם,vocalize
728,Arabic,المرجان,المَرْجان,vocalize
728,Hebrew,אלמוג,אַלְמוֹג,vocalize
729,Arabic,جرثومة,جُرْثُومَة,vocalize
729,Hebrew,נֶבֶט,חַיְדָּק,vocalize
730,Arabic,بكتيريا,بَكْتِيرِيا,vocalize
730,Hebrew,בַּקטֶרִיָה,בַּקְטֶרְיָה,vocalize
731,Hebrew,נגיף,נְגִיף,vocalize
732,Arabic,الحشرات,الحَشَرات,vocalize
733,Arabic,يطير,يَطِير,vocalize
733,Hebrew,"לטוס, זבוב","לָטוּס, זְבוּב",vocalize
734,Arabic,البعوض,البَعُوض,vocalize
734,Hebrew,יַתוּשׁ,יַתּוּשׁ,vocalize
735,Hebrew,שַׁפִּירִית,שַׁפִּירִית,vocalize
736,Arabic,الجراد,الجَراد,vocalize
737,Arabic,يرقة,يَرَقَة,vocalize
738,Arabic,النمل الأبيض,النَمَل الأَبْيَض,vocalize
738,Hebrew,טֶרמִיט,טֶרְמִיט,vocalize
739,Arabic,دعسوقة,دعسوقه,vocalize
740,Arabic,حلزون,حَلَزُون,vocalize
740,Hebrew,שַׁבְּלוּל,שַׁבְּלוּל,vocalize
741,Arabic,برج العقرب,بُرْج العَقْرَب,vocalize
741,Hebrew,עַקרָב,עַקְרָב,vocalize
742,Arabic,عنكبوت,عَنْكَبُوت,vocalize
742,Hebrew,עַכָּבִישׁ,עַכָּבִישׁ,vocalize
743,Arabic,النملة,النَمْلَة,vocalize
744,Arabic,نحلة,نَحْلَة,vocalize
744,Hebrew,דבורה,דְּבוֹרָה,vocalize
745,Arabic,فراشة,فَرَاشَة,vocalize
745,Hebrew,פַּרְפַּר,פַּרְפַּר,vocalize
746,Arabic,قملة,قَمْلَة,vocalize
746,Hebrew,כינה,כִּנָּה,vocalize
747,Arabic,الزيز,الزِيز,vocalize
749,Arabic,حشرة العتة,حَشَرَة العُتْه,vocalize
750,Arabic,حريش,حَرِيش,vocalize
751,Hebrew,מרבה רגליים,מַרְבֶּה רַגְלַיִם,vocalize
752,Hebrew,קרִיקֶט,קְרִיקֶט,vocalize
753,Arabic,يراعة,يَرَاعَة,vocalize
753,Hebrew,גַחֲלִילִית,גַּחְלִילִית,vocalize
754,Arabic,ثعبان,ثُعْبَان,vocalize
756,Arabic,مصنع,مَصْنَع,vocalize
756,Hebrew,צמח,צֶמַח,vocalize
757,Arabic,شجرة,شَجَرَة,vocalize
758,Arabic,غابة,غَابَة,vocalize
759,Arabic,عصا,عَصًا,vocalize
759,Hebrew,מקל,מַקֵּל,vocalize
760,Arabic,فاكهة,فَاكِهَة,vocalize
760,Hebrew,פרי,פְּרִי,vocalize
761,Arabic,توت,تُوت,vocalize
762,Arabic,نواة,نِوَاة,vocalize
762,Hebrew,גַרעִין,גַּרְעִין,vocalize
763,Arabic,تفاح,تُفَّاح,vocalize
763,Hebrew,תפוח עץ,תַּפּוּחַ עֵץ,vocalize
764,Arabic,موز,مَوْز,vocalize
764,Hebrew,בננה,בָּנָנָה,vocalize
765,Arabic,كمثرى,كُمَّثْرَى,vocalize
765,Hebrew,אגס,אַגָּס,vocalize
767,Arabic,الفراولة,الفَراوِلَة,vocalize
768,Arabic,أناناس,أَنَانَاس,vocalize
768,Hebrew,אננס,אָנָנָס,vocalize
769,Arabic,خوخ,خَوْخ,vocalize
769,Hebrew,אפרסק,אֲפַרְסֵק,vocalize
770,Arabic,كرز,كَرَز,vocalize
770,Hebrew,דובדבן,דֻּבְדְּבָן,vocalize
771,Arabic,شمام,شَمَّام,vocalize
771,Hebrew,מֵלוֹן,מָלוֹן,vocalize
772,Arabic,البطيخ,البَطِّيخ,vocalize
772,Hebrew,אבטיח,אֲבַטִּיחַ,vocalize
773,Arabic,أفوكادو,أَفُوكَادُو,vocalize
773,Hebrew,אבוקדו,אָבוֹקָדוֹ,vocalize
774,Arabic,كيوي,كِيوِي,vocalize
774,Hebrew,קיווי,קִיוִי,vocalize
775,Arabic,مانجو,مَانْجُو,vocalize
775,Hebrew,מנגו,מַנְגּוֹ,vocalize
776,Arabic,دوريان,دَوْرِيّان,vocalize
776,Hebrew,דוריאן,דּוֹרִיאָן,vocalize
777,Arabic,فاكهة النجمة,فَاكِهَة النَّجْمَة,vocalize
777,Hebrew,starfruit,קָרַמְבּוֹלָה,vocalize
778,Arabic,مانغوستين,مَانْغُوسْتِين,vocalize
778,Hebrew,מנגוסטין,מַנְגּוֹסְטִין,vocalize
779,Arabic,فاكهة التنين,فاكِهَة التِنِّين,vocalize
779,Hebrew,פיטאיה,פִּיטָאיָה,vocalize
780,Arabic,رمان,رُمَّان,vocalize
780,Hebrew,רימון,רִמּוֹן,vocalize
781,Arabic,تين,تِين,vocalize
781,Hebrew,תאנה,תְּאֵנָה,vocalize
782,Arabic,الخضروات,الخَضْرَوات,vocalize
782,Hebrew,ירקות,יָרָק,vocalize
783,Arabic,البطاطس,البَطاطِس,vocalize
783,Hebrew,תפוח אדמה,תַּפּוּחַ אֲדָמָה,vocalize
784,Arabic,بطاطا حلوة,بَطَاطَا حُلْوَة,vocalize
784,Hebrew,בטטה,בָּטָטָה,vocalize
785,Arabic,طماطم,طَمَاطِم,vocalize
785,Hebrew,עגבנייה,עַגְבָנִיָּה,vocalize
786,Arabic,خردل,خَرْدَل,vocalize
786,Hebrew,חרדל,חַרְדָּל,vocalize
787,Hebrew,קטשופ,קֶטְשׁוֹפּ,vocalize
788,Hebrew,בָּמבּוּק,בַּמְבּוּק,vocalize
789,Arabic,قصب,قَصَب,vocalize
789,Hebrew,מקל,מַקֵּל,vocalize
790,Arabic,فطر,فُطْر,vocalize
790,Hebrew,פטרייה,פִּטְרִיָּה,vocalize
791,Arabic,ثوم,ثُوم,vocalize
791,Hebrew,שום,שׁוּם,vocalize
792,Arabic,زنجبيل,زَنْجَبِيل,vocalize
792,Hebrew,ג'ינג'ר,גִּ'ינְגֶ'ר,vocalize
793,Arabic,البصل الأخضر,البَصَل الأَخْضَر,vocalize
794,Arabic,خيار,خِيَار,vocalize
794,Hebrew,מלפפון,מְלָפְפוֹן,vocalize
795,Arabic,بصلة,بِصِلَة,vocalize
795,Hebrew,בצל,בָּצָל,vocalize
797,Arabic,سبانخ,سَبَانِخ,vocalize
797,Hebrew,תרד,תֶּרֶד,vocalize
798,Arabic,بروكلي,بْرُوكُلِي,vocalize
798,Hebrew,ברוקולי,בְּרוֹקוֹלִי,vocalize
799,Arabic,كرنب,كُرُنْب,vocalize
799,Hebrew,כרוב,כְּרוּב,vocalize
800,Arabic,قرنبيط,قَرْنَبِيط,vocalize
800,Hebrew,כרובית,כְּרוּבִית,vocalize
801,Arabic,يقطين,يَقْطِين,vocalize
801,Hebrew,דלעת,דְּלַעַת,vocalize
802,Arabic,كرفس,كَرَفْس,vocalize
802,Hebrew,סלרי,סֶלֶרִי,vocalize
803,Hebrew,חסה,חַסָּה,vocalize
804,Arabic,جزرة,جُزُره,vocalize
804,Hebrew,גזר,גֶּזֶר,vocalize
805,Arabic,حبوب ذرة,حُبُوب ذَرَّة,vocalize
805,Hebrew,תירס,תִּירָס,vocalize
806,Arabic,باذنجان,بَاذِنْجَان,vocalize
806,Hebrew,חציל,חָצִיל,vocalize
807,Arabic,القرع,القَرْع,vocalize
807,Hebrew,דְלַעַת,דְּלַעַת,vocalize
808,Arabic,بذرة,بِذْرَة,vocalize
809,Arabic,ورقة الشجر,وَرَقَة الشَجَر,vocalize
809,Hebrew,עלה,עָלֶה,vocalize
810,Arabic,غصين,غُصَيْن,vocalize
811,Arabic,فرع شجرة,فَرْع شَجَرَة,vocalize
811,Hebrew,ענף,עָנָף,vocalize
812,Arabic,جذع,جِذْع,vocalize
812,Hebrew,חדק,חֵדֶק,vocalize
813,Arabic,عقب السيجارة,عُقْب السِيجارَة,vocalize
813,Hebrew,גֶדֶם,גֶּדֶם,vocalize
814,Arabic,جذر,جَذْر,vocalize
814,Hebrew,שורש,שׁוֹרֶשׁ,vocalize
815,Arabic,لحاء الشجر,لَحاء الشَجَر,vocalize
815,Hebrew,לִנְבּוּחַ,קְלִפַּת עֵץ,vocalize
816,Arabic,شجيرة,شُجَيْرَة,vocalize
816,Hebrew,שיח,שִׂיחַ,vocalize
817,Arabic,زهرة,زَهْرَة,vocalize
817,Hebrew,פֶּרַח,פֶּרַח,vocalize
818,Arabic,بتلة,بَتَلَة,vocalize
818,Hebrew,עָלֵי כּוֹתֶרֶת,עֲלֵי כּוֹתֶרֶת,vocalize
820,Arabic,طفرات,طَفَرات,vocalize
820,Hebrew,קוצים,קוֹץ,vocalize
821,Arabic,لوتس,لُوتِس,vocalize
822,Arabic,وَردَة,وَرْدَة,vocalize
822,Hebrew,ורד,וֶרֶד,vocalize
823,Arabic,زنبق,زَنْبَق,vocalize
823,Hebrew,שׁוֹשָׁן,שׁוֹשָׁן,vocalize
824,Hebrew,חִנָנִית,חִנָּנִית,vocalize
825,Arabic,توليب,تُولِيب,vocalize
825,Hebrew,צִבעוֹנִי,צִבְעוֹנִי,vocalize
826,Arabic,زهرة الأوركيد,زُهْرَة الاوركيد,vocalize
827,Arabic,قرنفل,قَرَنْفُل,vocalize
828,Arabic,صفير,صُفَيْر,vocalize
828,Hebrew,יַקִינתוֹן,יַקִּנְתּוֹן,vocalize
829,Arabic,أقحوان,أُقْحُوَان,vocalize
829,Hebrew,חַרצִית,חַרְצִית,vocalize
832,Arabic,شقائق النعمان,شَقائِق النُعْمان,vocalize
832,Hebrew,כַּלָנִית,כַּלָּנִית,vocalize
834,Arabic,داليا,دَالِيَّا,vocalize
834,Hebrew,דַהלִיָה,דַּלִיָּה,vocalize
836,Arabic,عشبة الحوذان,عُشْبَة الحوذان,vocalize
836,Hebrew,נוּרִית צְהוּבָּה,נוּרִית צְהֻבָּה,vocalize
838,Hebrew,גרניום,גֵּרַנְיוּם,vocalize
839,Arabic,العائق,العائِق,vocalize
839,Hebrew,דָרְבָנִית,דָּרְבָּנִית,vocalize
841,Arabic,قزحية,قُزَحِيَّة,vocalize
841,Hebrew,קַשׁתִית,קַשְתִית,vocalize
842,Arabic,شقائق النعمان,شَقائِق النُعْمان,vocalize
842,Hebrew,פָּרָג,פֶּרֶג,vocalize
843,Arabic,كاميليا,كَامِيلِيَا,vocalize
843,Hebrew,קמליה,קָמֶלְיָה,vocalize
846,Hebrew,הִיבִּיסקוּס,הִיבִּיסְקוּס,vocalize
847,Arabic,الياسمين,الياسْمِين,vocalize
847,Hebrew,יַסמִין,יַסְמִין,vocalize
848,Arabic,أرجواني,أُرْجُوَانِيّ,vocalize
848,Hebrew,לִילָך,לִילָךְ,vocalize
849,Arabic,البابونج,البابُونَج,vocalize
849,Hebrew,קמומיל,קָמוֹמִיל,vocalize
850,Arabic,دوار الشمس,دَوَّار اَلشَّمْس,vocalize
850,Hebrew,חַמָנִית,חַמָּנִית,vocalize
851,Arabic,قصب,قَصَب,vocalize
851,Hebrew,קנה סוף,קְנֵה סוֹף,vocalize
852,Arabic,صبار,صَبَّار,vocalize
852,Hebrew,קַקטוּס,קַקְטוּס,vocalize
853,Arabic,الأشواك,الأَشْواك,vocalize
853,Hebrew,קוצים,קוֹצִים,vocalize
855,Arabic,أسبن,اسبن,vocalize
855,Hebrew,צַפצָפָה רַעֲדָנִית,צַפְצָפָה רַעֲדָנִית,vocalize
856,Arabic,شجرة التوت,شَجَرَة التُوت,vocalize
856,Hebrew,עץ תות,עֵץ תּוּת,vocalize
857,Arabic,شجرة الصنوبر,شَجَرَة الصَنَوْبَر,vocalize
857,Hebrew,עץ אורן,עֵץ אֹרֶן,vocalize
858,Arabic,شجرة الجراد,شَجَرَة الجَراد,vocalize
858,Hebrew,עץ ארבה,עֵץ אַרְבֶּה,vocalize
859,Arabic,شجرة الكافور,شَجَرَة الكافُور,vocalize
859,Hebrew,עץ קמפור,עֵץ קַמְפוֹר,vocalize
861,Hebrew,לִבנֶה,לִבְנֶה,vocalize
862,Arabic,البلوط,البَلُّوط,vocalize
862,Hebrew,אַלוֹן,אַלּוֹן,vocalize
863,Arabic,شجرة النخيل,شَجَرَة النَخِيل,vocalize
863,Hebrew,עץ דקל,עֵץ דֶּקֶל,vocalize
864,Arabic,شجر جميز,شَجَر جُمَّيْز,vocalize
864,Hebrew,שִׁקמָה,שִׁקְמָה,vocalize
865,Arabic,الأرز,الأَرُزّ,vocalize
866,Arabic,الدردار,الدَرْدار,vocalize
867,Arabic,خشب الزان,خَشَب الزان,vocalize
867,Hebrew,אַשׁוּר,אַשּׁוּר,vocalize
868,Arabic,خشب القيقب,خَشَب القَيْقَب,vocalize
870,Arabic,التنوب,التَنُّوب,vocalize
870,Hebrew,אַשׁוּחַ,אַשּׁוּחַ,vocalize
872,Arabic,عشب,عُشْب,vocalize
872,Hebrew,דֶשֶׁא,דֶּשֶׁא,vocalize
873,Arabic,قَشَّة,قَشّه,vocalize
873,Hebrew,קש,קַשׁ,vocalize
874,Arabic,عشب,عُشْب,vocalize
874,Hebrew,עֵשֶׂב,עֵשֶׂב,vocalize
875,Arabic,طحلب,طُحْلُب,vocalize
875,Hebrew,אֵזוֹב,טְחָב,vocalize
876,Arabic,جلد,جِلْد,vocalize
876,Hebrew,עור,עוֹר,vocalize
877,Arabic,لحم,لَحْم,vocalize
877,Hebrew,בָּשָׂר,בָּשָׂר,vocalize
878,Arabic,دم,دَم,vocalize
878,Hebrew,דָם,דָּם,vocalize
879,Arabic,عظم,عَظْم,vocalize
880,Arabic,هيكل عظمي,هَيْكَل عَظْمِيّ,vocalize
880,Hebrew,שֶׁלֶד,שֶׁלֶד,vocalize
881,Arabic,نخاع,نُخاع,vocalize
881,Hebrew,מוֹחַ,מֹחַ עֶצֶם,vocalize
882,Arabic,القيح,القَيْح,vocalize
882,Hebrew,מוּגלָה,מֻגְלָה,vocalize
883,Arabic,سمين,سَمِين,vocalize
883,Hebrew,שמן,שָׁמֵן,vocalize
884,Arabic,نفط,نَفْط,vocalize
